case_id,config_id,split_id,seed_id,depth_group,operator,method,source_label,true_zbottom_mm,true_ztop_mm,true_thickness_mm,posterior_mean_zbottom_mm,posterior_std_zbottom_mm,posterior_q025_mm,posterior_q05_mm,posterior_q10_mm,posterior_q25_mm,posterior_q50_mm,posterior_q75_mm,posterior_q90_mm,posterior_q95_mm,posterior_q975_mm,cov50,cov80,cov90,cov95,width50_mm,width80_mm,width90_mm,width95_mm,pit,crps_mm,wis90_mm,absolute_error_mm,squared_error_mm2,bias_mm,interval_iou,d_out_mm,failure_label_tau_0p5mm,failure_label_tau_1mm,failure_label_tau_2mm,forward_residual,calibration_scale
eval_110,shallow_0336,test,20260533,shallow,PIEZO,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,3.2967772483825684,0.32822540402412415,2.6148893237113953,2.7086897492408752,2.8768175840377808,3.091630756855011,3.324356436729431,3.517994463443756,3.719551706314087,3.8417870163917542,3.9574756622314458,False,True,True,True,0.4263637065887451,0.8427341222763061,1.133097267150879,1.3425863385200505,0.203125,0.1886279170780334,1.4648482356564596,0.3041717801587178,0.09252047184492336,0.3041717801587178,0.7933595301449874,0.0,False,False,False,0.09060549527379701,0.525
eval_110,shallow_0336,test,20260531,shallow,US,direct_scalar_regression,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,4.565523147583008,0.8384547233581543,2.932908672094345,3.0882259488105777,3.4621010065078734,4.062976956367493,4.546910285949707,5.078532338142395,5.571592903137207,6.061022043228149,6.234733402729034,False,False,False,True,1.0155553817749023,2.1094918966293332,2.9727960944175718,3.3018247306346895,0.03125,1.1150033983608145,6.439510523877971,1.5729176793591573,2.4740700260405966,1.5729176793591573,0.2865357675793086,0.0,True,True,False,0.14094392483650453,1.2500000000000002
eval_110,shallow_0336,test,20260532,shallow,US,direct_scalar_regression,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,4.235960960388184,0.8839547634124756,2.616574776172638,2.756222188472748,2.9374575138092043,3.6305989623069763,4.3115129470825195,4.891505002975464,5.274863529205322,5.611840629577636,5.830128169059753,False,True,True,True,1.2609060406684875,2.337406015396118,2.8556184411048884,3.213553392887115,0.1171875,0.8075404592791235,4.174525919963557,1.243355492164333,1.5459328798952108,1.243355492164333,0.3869168044250624,0.0,True,True,False,0.11283205259392237,1.2500000000000002
eval_110,shallow_0336,test,20260533,shallow,US,direct_scalar_regression,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,4.113306522369385,0.8656150102615356,2.426995295286179,2.6654026985168455,2.968826174736023,3.632903516292572,4.171034336090088,4.734263896942139,5.041091060638427,5.574848628044127,5.71947945356369,False,True,True,True,1.1013603806495667,2.0722648859024044,2.9094459295272816,3.2924841582775115,0.109375,0.7516506264487899,4.087874797393519,1.1207010541455342,1.2559708527629116,1.1207010541455342,0.4229555798340682,0.0,True,True,False,0.1124027305183896,1.2500000000000002
eval_110,shallow_0336,test,20260531,shallow,US,unet_3d,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,2.542562961578369,0.05257733166217804,2.432863247394562,2.452751123905182,2.476668906211853,2.5097304582595825,2.5447741746902466,2.5741445422172546,2.608239245414734,2.621217119693756,2.6335856199264525,False,False,False,False,0.06441408395767212,0.13157033920288086,0.16846599578857413,0.2007223725318905,1.0,0.4207260418280969,8.04406425992407,0.4500425066454814,0.20253825778774817,-0.4500425066454814,0.8016016914660635,0.0,False,False,False,0.07465556749370043,0.525
eval_110,shallow_0336,test,20260532,shallow,US,unet_3d,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,2.545954704284668,0.051197391003370285,2.4535964727401733,2.465474855899811,2.483568215370178,2.5126051902770996,2.5433608293533325,2.581447422504425,2.616291809082031,2.6327158927917482,2.6373785734176636,False,False,False,False,0.06884223222732544,0.13272359371185294,0.16724103689193726,0.18378210067749023,1.0,0.4176434666389144,7.814277184404501,0.44665076393918257,0.1994969049274554,-0.44665076393918257,0.8024706436182034,0.0,False,False,False,0.06510709651176133,0.525
eval_110,shallow_0336,test,20260533,shallow,US,unet_3d,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,2.5413570404052734,0.05598026514053345,2.438982629776001,2.449924409389496,2.4679298400878906,2.501129448413849,2.540304183959961,2.5809465646743774,2.615743947029114,2.6310192584991454,2.6438220620155333,False,False,False,False,0.07981711626052856,0.14781410694122332,0.18109484910964957,0.20483943223953238,1.0,0.41939345985353094,7.865120327867642,0.4512484278185771,0.2036251436087376,-0.4512484278185771,0.8016675523328436,0.0,False,False,False,0.06910557515475776,0.525
eval_110,shallow_0336,test,20260531,shallow,US,kernel_gp,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,2.654315233230591,0.2715286612510681,2.1378052949905397,2.238266575336456,2.325571298599243,2.4791611433029175,2.6253539323806763,2.839119851589203,2.992986059188843,3.1275576829910277,3.247784370183945,False,True,True,True,0.3599587082862854,0.6674147605895997,0.8892911076545715,1.1099790751934053,0.8984375,0.21653795416373195,1.2565426434977458,0.3382902349932597,0.11444028309179488,-0.3382902349932597,0.8500633648261212,0.0,False,False,False,0.06670242487992571,0.55
eval_110,shallow_0336,test,20260532,shallow,US,kernel_gp,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,2.6603844165802,0.2866428792476654,2.132210886478424,2.2389719486236572,2.3239317417144774,2.4952452182769775,2.65833055973053,2.87548828125,3.046213746070862,3.108447909355163,3.1444469451904298,False,True,True,True,0.38024306297302246,0.7222820043563845,0.8694759607315059,1.0122360587120056,0.8671875,0.20559782638539625,1.2037508692248267,0.33222105164365034,0.11037082715521299,-0.33222105164365034,0.858451899300299,0.0,False,False,False,0.06484466896279982,0.55
eval_110,shallow_0336,test,20260533,shallow,US,kernel_gp,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,3.2993645668029785,0.281402587890625,2.7464717268943786,2.854085695743561,2.950229811668396,3.1212053298950195,3.2966939210891724,3.4742438197135925,3.6629879474639893,3.7669257164001464,3.8869455039501193,False,True,True,True,0.353038489818573,0.7127581357955934,0.9128400206565854,1.1404737770557407,0.1328125,0.18786166832049778,1.2169284735219073,0.306759098579128,0.09410114456107915,0.306759098579128,0.8098760095601575,0.0,False,False,False,0.06555630773581164,0.55
eval_110,shallow_0336,test,20260531,shallow,US,vanilla_3d_diffusion,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,3.5344467163085938,0.5196360349655151,2.5337009489536286,2.7308656930923463,2.8558302879333497,3.105733871459961,3.569616436958313,3.9791139364242554,4.122923469543457,4.272114562988281,4.354523754119874,False,True,True,True,0.8733800649642944,1.267093181610107,1.5412488698959348,1.820822805166245,0.1796875,0.3296939556532731,2.1182598386303972,0.5418412480847432,0.29359193812603224,0.5418412480847432,0.6552613523519196,0.0,True,False,False,0.07647489643042016,0.4
eval_110,shallow_0336,test,20260532,shallow,US,vanilla_3d_diffusion,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,2.646432638168335,0.5047545433044434,1.8015853434801101,1.8642993927001954,2.002670466899872,2.1961251497268677,2.705949306488037,3.013042390346527,3.3385559558868407,3.465576171875,3.5253152549266815,True,True,True,True,0.8169172406196594,1.335885488986969,1.6012767791748046,1.7237299114465714,0.734375,0.20812887610215008,1.887932940910618,0.3461728300555156,0.11983562826864487,-0.3461728300555156,0.8753453127602427,0.0,False,False,False,0.06751521679875604,0.4
eval_110,shallow_0336,test,20260533,shallow,US,vanilla_3d_diffusion,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,2.5256123542785645,0.4855065643787384,1.6474862396717072,1.7586475491523743,1.9471752405166627,2.0884559750556946,2.51425838470459,2.9145914912223816,3.1819674015045165,3.2894438505172725,3.3478002846240997,False,True,True,True,0.826135516166687,1.2347921609878538,1.5307963013648982,1.7003140449523926,0.8125,0.2691094729601471,2.009143384884159,0.4669931139452861,0.21808256847231494,-0.4669931139452861,0.8187577231437716,0.0,False,False,False,0.07288029783898342,0.4
eval_110,shallow_0336,test,20260531,shallow,US,eapp_only_diffusion,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,3.293668508529663,0.49379774928092957,2.3176753520965576,2.5598878264427185,2.7230679512023928,2.895991563796997,3.2701575756073,3.7123497128486633,3.9277087688446044,4.067953515052795,4.1106792211532595,True,True,True,True,0.8163581490516663,1.2046408176422116,1.5080656886100767,1.7930038690567018,0.3203125,0.18337733778534782,1.785617795993526,0.30106304030581255,0.0906389542381793,0.30106304030581255,0.7943746026512502,0.0,False,False,False,0.05842102888325722,0.4
eval_110,shallow_0336,test,20260532,shallow,US,eapp_only_diffusion,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,2.5518295764923096,0.49335241317749023,1.7709622263908387,1.7947921693325042,1.9264185547828674,2.128462493419647,2.57486093044281,2.9626945853233337,3.2024289846420286,3.25693244934082,3.382591843605042,False,True,True,True,0.8342320919036865,1.2760104298591612,1.4621402800083159,1.6116296172142033,0.7578125,0.25422949675384277,1.8798848177893563,0.44077589173154097,0.19428338673173512,-0.44077589173154097,0.836032330356963,0.0,False,False,False,0.06577959367076873,0.4
eval_110,shallow_0336,test,20260533,shallow,US,eapp_only_diffusion,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,3.608468532562256,0.4810887575149536,2.7178130745887756,2.7915958881378176,2.942088317871094,3.2134556770324707,3.679221987724304,4.038647890090942,4.180034923553467,4.268085384368897,4.308485460281372,False,True,True,True,0.8251922130584717,1.2379466056823727,1.4764894962310793,1.5906723856925966,0.1171875,0.38411621110296246,2.163106015731533,0.6158630643384053,0.3792873140162908,0.6158630643384053,0.6357954512694534,0.0,True,False,False,0.07439577780478668,0.4
eval_110,shallow_0336,test,20260531,shallow,US,dps_inverse_diffusion,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,2.7482223510742188,0.2369481772184372,2.3598146200180055,2.3834107875823975,2.440090847015381,2.5578150749206543,2.7439463138580322,2.9289047718048096,3.072341704368591,3.1253250956535337,3.198209446668625,False,True,True,True,0.3710896968841553,0.6322508573532102,0.7419143080711361,0.8383948266506196,0.8125,0.14986627591893265,0.9905734624369544,0.2443831171496318,0.05972310794777066,-0.2443831171496318,0.8997054754783064,0.0,False,False,False,0.05756062196991872,0.4
eval_110,shallow_0336,test,20260532,shallow,US,dps_inverse_diffusion,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,3.193573236465454,0.2409806102514267,2.8087102591991426,2.8218933224678038,2.894293713569641,3.030658721923828,3.186541199684143,3.346419036388397,3.5125938415527345,3.6333598136901855,3.656991344690323,False,True,True,True,0.3157603144645691,0.6183001279830935,0.8114664912223817,0.8482810854911804,0.203125,0.11365625114418873,1.0054022226826742,0.20096776824160356,0.04038804387201088,0.20096776824160356,0.8584162680284615,0.0,False,False,False,0.06118943005539545,0.4
eval_110,shallow_0336,test,20260533,shallow,US,dps_inverse_diffusion,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,3.2148869037628174,0.2168654203414917,2.7837959229946136,2.8822314381599425,2.940044403076172,3.098220705986023,3.190394401550293,3.3856119513511658,3.5099725484848023,3.556040608882904,3.6019639134407044,False,True,True,True,0.2873912453651428,0.5699281454086305,0.6738091707229614,0.8181679904460908,0.1484375,0.1357997221299257,0.8715981040494039,0.22228143553896684,0.04940903658526387,0.22228143553896684,0.8549445816450041,0.0,False,False,False,0.05744403439569992,0.4
eval_110,shallow_0336,test,20260531,shallow,US,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,2.8310909271240234,0.2052612602710724,2.4822319746017456,2.5115358352661135,2.5825546741485597,2.6863391995429993,2.8363354206085205,2.9560181498527527,3.123222017288208,3.1862014532089233,3.260580289363861,False,True,True,True,0.2696789503097534,0.5406673431396483,0.6746656179428099,0.7783483147621153,0.796875,0.10132577463221898,0.8309356655581399,0.1615145410998271,0.026086946986687738,-0.1615145410998271,0.9254865310454045,0.0,False,False,False,0.058562655294463736,0.4
eval_110,shallow_0336,test,20260532,shallow,US,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,2.871046781539917,0.2231069654226303,2.395015627145767,2.538526773452759,2.598411440849304,2.712444484233856,2.8658021688461304,3.0409817695617676,3.1767205953598023,3.2236722350120544,3.2466854572296144,True,True,True,True,0.3285372853279114,0.5783091545104981,0.6851454615592956,0.8516698300838472,0.6953125,0.08082343313546564,0.8119487609370157,0.12155868668393355,0.014776514308322723,-0.12155868668393355,0.9512492699173036,0.0,False,False,False,0.0476716064791987,0.4
eval_110,shallow_0336,test,20260533,shallow,US,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,2.9926054682238505,0.15,2.84260546822385,3.0811729431152344,0.22469854354858398,2.6372393131256104,2.6612117528915404,2.8081422090530395,2.9465718865394592,3.1033042669296265,3.221638798713684,3.364360737800598,3.4024368286132813,3.426765763759613,True,True,True,True,0.27506691217422485,0.5562185287475585,0.7412250757217409,0.7895264506340025,0.328125,0.06953923329729689,0.8519238744275168,0.08856747489138384,0.007844197608635906,0.08856747489138384,0.9181659205234229,0.0,False,False,False,0.050808971310295714,0.4
eval_111,shallow_0221,train,20260531,shallow,MMP,direct_scalar_regression,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,2.460775852203369,1.4630502462387085,0.11517268661409619,0.36567785739898684,0.43504915237426756,1.1355662643909454,2.6434789896011353,3.7077601552009583,4.3298094272613525,4.660150289535521,4.905235874652862,True,True,True,True,2.572193890810013,3.894760274887085,4.2944724321365335,4.790063188038766,0.3046875,0.6870782314352726,5.652362263498015,1.1751866939637154,1.3810637656693674,1.1751866939637154,0.0,0.3144108417603464,True,True,False,0.10208908621519594,1.3250000000000002
eval_111,shallow_0221,train,20260532,shallow,MMP,direct_scalar_regression,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,2.7389235496520996,1.431220531463623,0.4331101059913635,0.6106452226638794,0.9334363579750061,1.5679928064346313,2.633505702018738,4.060473799705505,4.594821500778198,4.835001063346862,5.014464199542999,False,True,True,True,2.492480993270874,3.661385142803192,4.224355840682983,4.581354093551636,0.171875,0.8068375794347151,5.572272384462067,1.453334391412446,2.1121808532621844,1.453334391412446,0.0,0.3144108417603464,True,True,False,0.1244542334726121,1.3250000000000002
eval_111,shallow_0221,train,20260533,shallow,MMP,direct_scalar_regression,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,2.2070319652557373,1.37278151512146,0.13861368596553808,0.3908146858215332,0.6286428689956666,0.9946100413799286,1.965305745601654,3.4465337991714478,4.048239231109619,4.292791318893433,4.563169193267822,True,True,True,True,2.451923757791519,3.4195963621139525,3.9019766330718997,4.424555507302284,0.3671875,0.5076991131388779,4.5816932204339,0.9214428070160836,0.8490568466016795,0.9214428070160836,0.03328984301027891,0.3144108417603464,True,False,False,0.08750891585802906,1.3250000000000002
eval_111,shallow_0221,train,20260531,shallow,MMP,unet_3d,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.6796047687530518,0.3753734230995178,1.2747044324874879,1.3042934358119964,1.315827441215515,1.3395998775959015,1.3982486128807068,2.0873804092407227,2.122105050086975,2.1327801823616026,2.1477378487586973,False,False,False,True,0.7477805316448212,0.8062776088714598,0.8284867465496062,0.8730334162712095,0.03125,0.19992571329243608,1.3152317526375137,0.39401561051339806,0.1552483013282458,0.39401561051339806,0.4787318003178532,0.3144108417603464,False,False,False,0.06941653920882211,0.4
eval_111,shallow_0221,train,20260532,shallow,MMP,unet_3d,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.6901123523712158,0.3813946545124054,1.2905802458524704,1.3061165153980254,1.312798023223877,1.3368871808052063,1.3861318230628967,2.105215311050415,2.123862600326538,2.135163903236389,2.142354416847229,False,False,False,False,0.7683281302452087,0.8110645771026612,0.8290473878383637,0.8517741709947584,0.0234375,0.2077567202554913,1.3401371958290413,0.4045231941315621,0.1636390145904015,0.4045231941315621,0.4843034378980786,0.3144108417603464,False,False,False,0.0656917828628448,0.4
eval_111,shallow_0221,train,20260533,shallow,MMP,unet_3d,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.8312153816223145,0.38288190960884094,1.3706284195184708,1.3848920702934264,1.3963592052459717,1.4291149973869324,2.141516327857971,2.198596477508545,2.213413214683533,2.2410824060440064,2.246484750509262,False,False,False,False,0.7694814801216125,0.8170540094375611,0.85619033575058,0.8758563309907912,0.0,0.34567986456817423,3.698175746444352,0.5456262233826608,0.2977079756428252,0.5456262233826608,0.3350212535101742,0.3144108417603464,True,False,False,0.07209189897461553,0.4
eval_111,shallow_0221,train,20260531,shallow,MMP,kernel_gp,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.8609893321990967,0.5555394291877747,0.9364699721336365,1.0817287981510162,1.156361997127533,1.3519189357757568,1.7136080861091614,2.413778245449066,2.545591449737549,2.638461673259735,2.6700963497161867,False,True,True,True,1.0618593096733093,1.389229452610016,1.5567328751087188,1.7336263775825502,0.203125,0.31947113094503465,1.9847518029782265,0.575400173959443,0.33108536019255724,0.575400173959443,0.30803923643456815,0.3144108417603464,True,False,False,0.07588807738097601,0.525
eval_111,shallow_0221,train,20260532,shallow,MMP,kernel_gp,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.7630670070648193,0.5234662294387817,0.9223278030753136,0.996446180343628,1.1091082334518432,1.3332737982273102,1.6544671058654785,2.2390406131744385,2.4367890119552613,2.6098497986793516,2.641421604156494,False,True,True,True,0.9057668149471283,1.3276807785034181,1.6134036183357237,1.7190938010811805,0.2109375,0.25546254382037703,1.9822815659615485,0.47747784882516564,0.22798509611870774,0.47747784882516564,0.39167723078130395,0.3144108417603464,False,False,False,0.06926808766501473,0.525
eval_111,shallow_0221,train,20260533,shallow,MMP,kernel_gp,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.0574067831039429,0.3666408061981201,0.5547682046890259,0.5547682046890259,0.6061522185802459,0.7264881283044815,1.0975858569145203,1.3592426776885986,1.5333486318588256,1.6445197522640227,1.7035624444484712,True,True,True,True,0.6327545493841171,0.9271964132785797,1.0897515475749968,1.1487942397594453,0.6875,0.15007445486319038,1.2777548489001302,0.22818237513571082,0.05206719632257426,-0.22818237513571082,0.7980108551655016,0.3144108417603464,False,False,False,0.05372658171400961,0.525
eval_111,shallow_0221,train,20260531,shallow,MMP,vanilla_3d_diffusion,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.7471152544021606,0.4715317189693451,1.0882692337036133,1.0882692337036133,1.0984391689300537,1.3153016865253448,1.6702905297279358,2.1563873291015625,2.4052762508392336,2.51667548418045,2.5404985189437865,False,True,True,True,0.8410856425762177,1.30683708190918,1.428406250476837,1.4522292852401733,0.203125,0.25019364326073146,1.813107621965119,0.46152609616250695,0.2130063374390036,0.46152609616250695,0.40593542193359633,0.3144108417603464,False,False,False,0.07146626826394299,0.4
eval_111,shallow_0221,train,20260532,shallow,MMP,vanilla_3d_diffusion,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.2264324426651,0.3380182683467865,0.7758593559265137,0.7758593559265137,0.7758593559265137,0.9516150951385498,1.2203384041786194,1.4427025318145752,1.7190046668052674,1.82305634021759,1.8709391951560974,True,True,True,True,0.4910874366760254,0.9431453108787538,1.0471969842910764,1.0950798392295837,0.5859375,0.09392176672934982,1.1124477383521107,0.0591567155745536,0.003499516997568632,-0.0591567155745536,0.9015347308585426,0.3144108417603464,False,False,False,0.04654264973212198,0.4
eval_111,shallow_0221,train,20260533,shallow,MMP,vanilla_3d_diffusion,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.6718705892562866,0.43765127658843994,1.0431222915649414,1.0431222915649414,1.0871006488800048,1.269192636013031,1.633734941482544,2.066071033477783,2.285543131828308,2.367340755462646,2.389275974035263,True,True,True,True,0.7968783974647522,1.1984424829483031,1.3242184638977048,1.3461536824703217,0.265625,0.21430124990021987,1.672364247140595,0.3862814310166329,0.14921334394825775,0.3862814310166329,0.4613306131869471,0.3144108417603464,False,False,False,0.06942348070182149,0.4
eval_111,shallow_0221,train,20260531,shallow,MMP,eapp_only_diffusion,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.2517707347869873,0.3232741355895996,0.7910624742507935,0.7910624742507935,0.8520394802093506,0.9692069590091705,1.2410718202590942,1.468542367219925,1.7357501268386841,1.8219154119491576,1.8973881214857102,True,True,True,True,0.4993354082107544,0.8837106466293335,1.0308529376983642,1.1063256472349168,0.5390625,0.08953954338960979,1.0753702756789236,0.03381842345266639,0.0011436857648238561,-0.03381842345266639,0.900806349516842,0.3144108417603464,False,False,False,0.05061160348725156,0.4
eval_111,shallow_0221,train,20260532,shallow,MMP,eapp_only_diffusion,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.618535041809082,0.4396880567073822,1.0111210346221924,1.012136495113373,1.0839892625808716,1.2616440057754517,1.497201144695282,2.026451051235199,2.234751987457275,2.370389688014984,2.46321986913681,True,True,True,True,0.7648070454597473,1.1507627248764036,1.358253192901611,1.4520988345146177,0.2890625,0.16626942993116245,1.5698651793572393,0.33294588356942834,0.11085296138582733,0.33294588356942834,0.5138948230314195,0.3144108417603464,False,False,False,0.06649176855793383,0.4
eval_111,shallow_0221,train,20260533,shallow,MMP,eapp_only_diffusion,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.7767966985702515,0.44924864172935486,1.1060781478881836,1.1060781478881836,1.18021080493927,1.3949142694473267,1.798083782196045,2.1629323959350586,2.409781336784363,2.447244679927826,2.493448328971863,False,True,True,True,0.7680181264877319,1.2295705318450927,1.3411665320396424,1.3873701810836794,0.171875,0.2725647254020358,1.8536611559960336,0.49120754033059777,0.24128484767763583,0.49120754033059777,0.40669815231804907,0.3144108417603464,False,False,False,0.06948909207418118,0.4
eval_111,shallow_0221,train,20260531,shallow,MMP,dps_inverse_diffusion,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.8874762058258057,0.41238662600517273,1.1732242733240128,1.2043911814689636,1.3641225576400757,1.5307062864303589,1.8681234121322632,2.242184281349182,2.410684514045715,2.485715091228485,2.5025462806224823,False,False,True,True,0.7114779949188232,1.0465619564056394,1.2813239097595215,1.3293220072984695,0.078125,0.37756146405627056,1.863858163652131,0.601887047586152,0.3622680180519748,0.601887047586152,0.29759053720775336,0.3144108417603464,True,False,False,0.07815954662540836,0.4
eval_111,shallow_0221,train,20260532,shallow,MMP,dps_inverse_diffusion,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.0367538928985596,0.2807692885398865,0.6620523929595947,0.6620523929595947,0.6620523929595947,0.7802634835243225,1.0278993248939514,1.2611299753189087,1.4159626960754395,1.4969319343566894,1.5678418397903442,False,True,True,True,0.4808664917945862,0.7539103031158447,0.8348795413970946,0.9057894468307495,0.7890625,0.15064038175138128,1.092569374742797,0.24883526534109413,0.061918989277372716,-0.24883526534109413,0.7534129717416759,0.3144108417603464,False,False,False,0.05747490835627609,0.4
eval_111,shallow_0221,train,20260533,shallow,MMP,dps_inverse_diffusion,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.7608890533447266,0.4191333055496216,1.0993463784456252,1.1476923942565918,1.206598687171936,1.4358262121677399,1.6976602673530579,2.1299842596054077,2.3431747198104858,2.4455017566680906,2.51166285276413,False,True,True,True,0.6941580474376678,1.1365760326385497,1.2978093624114988,1.4123164743185046,0.1328125,0.2669959077524994,1.709880471524903,0.47529989510507287,0.22590999028689326,0.47529989510507287,0.4109837887417685,0.3144108417603464,False,False,False,0.06731626007060595,0.4
eval_111,shallow_0221,train,20260531,shallow,MMP,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.1369779109954834,0.24835006892681122,0.7221867442131042,0.7221867442131042,0.7945008397102356,0.9506393373012543,1.1470187306404114,1.3406384587287903,1.4105780720710754,1.4947304189205166,1.5661366939544679,True,True,True,True,0.389999121427536,0.6160772323608399,0.7725436747074124,0.8439499497413636,0.671875,0.09062088120151235,0.9111141023066547,0.1486112472441703,0.022085302807467913,-0.1486112472441703,0.8443000880102821,0.3144108417603464,False,False,False,0.048764859782326954,0.4
eval_111,shallow_0221,train,20260532,shallow,MMP,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.7013916969299316,0.3821362853050232,1.191892272233963,1.2484799325466156,1.2999224424362184,1.3973874747753143,1.5963407754898071,1.9447349905967712,2.2754315614700316,2.3873404622077943,2.407364231348038,False,False,True,True,0.5473475158214569,0.9755091190338132,1.1388605296611787,1.2154719591140748,0.09375,0.21640699494296467,1.4496121469113321,0.41580253869027795,0.17289175118128008,0.41580253869027795,0.4744042116963883,0.3144108417603464,False,False,False,0.06053194735931536,0.4
eval_111,shallow_0221,train,20260533,shallow,MMP,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,1.836606502532959,0.4112634062767029,1.2410477221012115,1.291674542427063,1.3783303141593932,1.4992892146110535,1.706678330898285,2.232726275920868,2.4193334579467773,2.5217450380325315,2.5525371611118315,False,False,False,True,0.7334370613098145,1.0410031437873841,1.2300704956054684,1.31148943901062,0.046875,0.3235409989704714,1.7728673520122864,0.5510173442933053,0.30362011371204695,0.5510173442933053,0.35012926444909387,0.3144108417603464,True,False,False,0.06958319634074128,0.4
eval_111,shallow_0221,train,20260531,shallow,PIEZO,direct_scalar_regression,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,2.4282283782958984,1.0591696500778198,0.5200884193181992,0.7992256700992584,1.169407844543457,1.6120840907096863,2.311328887939453,3.281647026538849,3.786179900169372,4.275400900840759,4.410225105285645,False,True,True,True,1.6695629358291626,2.616772055625915,3.4761752307415,3.8901366859674456,0.1640625,0.6488092069432108,4.501914960441299,1.1426392200562447,1.3056243872107434,1.1426392200562447,0.0,0.3144108417603464,True,True,False,0.14047145301750402,0.8500000000000001
eval_111,shallow_0221,train,20260532,shallow,PIEZO,direct_scalar_regression,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,2.4322102069854736,1.040208339691162,0.8849143773317337,1.0378493428230287,1.1532035946846009,1.5431730151176453,2.30279803276062,3.3655826449394226,3.852425193786621,4.21677131652832,4.301779973506927,False,True,True,True,1.8224096298217773,2.69922159910202,3.178921973705291,3.4168655961751937,0.1484375,0.6217156175228715,4.196130848226257,1.14662104874582,1.3147398294269639,1.14662104874582,0.0,0.3144108417603464,True,True,False,0.1400167061964987,0.8500000000000001
eval_111,shallow_0221,train,20260533,shallow,PIEZO,direct_scalar_regression,SIMULATED_BENCHMARK,1.2855891582396537,0.15,1.1355891582396536,2.284594774246216,0.9384777545928955,0.6026702970266342,0.7844287395477295,0.9954858660697937,1.5452030003070831,2.269469141960144,2.95531964302063,3.5012887477874752,3.8302002191543574,4.044144892692566,False,True,True,True,1.4101166427135468,2.5058028817176816,3.045771479606628,3.441474595665932,0.171875,0.5983434657147075,4.029651463327118,0.9990056160065621,0.9980122208126506,0.9990056160065621,0.05047398292635971,0.3144108417603464,True,False,False,0.12607093683044246,0.8500000000000001
