case_id,config_id,seed_id,depth_group,operator,method,absolute_error_mm,d_out_mm,posterior_std_zbottom_mm
eval_012,shallow_0350,20260532,shallow,US,op_conditioned_diffusion_ours,0.07937665150027029,0.0,0.18795502185821533
eval_012,shallow_0350,20260533,shallow,US,op_conditioned_diffusion_ours,0.1693741814837908,0.0,0.164211243391037
eval_013,mid_0591,20260531,mid,MMP,direct_scalar_regression,0.34218130105082256,0.0,1.158982276916504
eval_013,mid_0591,20260532,mid,MMP,direct_scalar_regression,0.3959604262644456,0.0,1.3489420413970947
eval_013,mid_0591,20260533,mid,MMP,direct_scalar_regression,0.11754331582133037,0.0,1.1622718572616577
eval_013,mid_0591,20260531,mid,MMP,unet_3d,0.6276703833872483,0.0,0.050059039145708084
eval_013,mid_0591,20260532,mid,MMP,unet_3d,0.6325024605458571,0.0,0.05365497246384621
eval_013,mid_0591,20260533,mid,MMP,unet_3d,0.6349252701466872,0.0,0.04774250462651253
eval_013,mid_0591,20260531,mid,MMP,kernel_gp,0.4595604895884202,0.0,0.39364099502563477
eval_013,mid_0591,20260532,mid,MMP,kernel_gp,0.4165721892649339,0.0,0.3502967655658722
eval_013,mid_0591,20260533,mid,MMP,kernel_gp,0.49018964760843975,0.0,0.3864922523498535
eval_013,mid_0591,20260531,mid,MMP,vanilla_3d_diffusion,0.46231470101420147,0.0,0.6580000519752502
eval_013,mid_0591,20260532,mid,MMP,vanilla_3d_diffusion,0.3327437400156663,0.0,0.5911715030670166
eval_013,mid_0591,20260533,mid,MMP,vanilla_3d_diffusion,0.40257558816019756,0.0,0.5955467820167542
eval_013,mid_0591,20260531,mid,MMP,eapp_only_diffusion,0.434363269872029,0.0,0.577583372592926
eval_013,mid_0591,20260532,mid,MMP,eapp_only_diffusion,0.26931371695454853,0.0,0.5668912529945374
eval_013,mid_0591,20260533,mid,MMP,eapp_only_diffusion,0.44955644600931866,0.0,0.5618457198143005
eval_013,mid_0591,20260531,mid,MMP,dps_inverse_diffusion,0.22883758538309795,0.0,0.3072628974914551
eval_013,mid_0591,20260532,mid,MMP,dps_inverse_diffusion,0.39087209694926006,0.0,0.3322591483592987
eval_013,mid_0591,20260533,mid,MMP,dps_inverse_diffusion,0.40683069235738056,0.0,0.3187004327774048
eval_013,mid_0591,20260531,mid,MMP,op_conditioned_diffusion_ours,0.1928929329579665,0.0,0.2765231728553772
eval_013,mid_0591,20260532,mid,MMP,op_conditioned_diffusion_ours,0.10368623740132588,0.0,0.28938737511634827
eval_013,mid_0591,20260533,mid,MMP,op_conditioned_diffusion_ours,0.19163122183736103,0.0,0.28886929154396057
eval_013,mid_0591,20260531,mid,PIEZO,direct_scalar_regression,1.0596226692860915,0.0,1.375010371208191
eval_013,mid_0591,20260532,mid,PIEZO,direct_scalar_regression,0.8157900810902907,0.0,1.3200587034225464
eval_013,mid_0591,20260533,mid,PIEZO,direct_scalar_regression,0.832965946131389,0.0,1.431717038154602
eval_013,mid_0591,20260531,mid,PIEZO,unet_3d,0.5865946769053147,0.0,2.3346781730651855
eval_013,mid_0591,20260532,mid,PIEZO,unet_3d,0.6585598944956468,0.0,2.3262009620666504
eval_013,mid_0591,20260533,mid,PIEZO,unet_3d,0.5646494866078688,0.0,2.3768057823181152
eval_013,mid_0591,20260531,mid,PIEZO,kernel_gp,0.18523893349711162,0.0,1.0639199018478394
eval_013,mid_0591,20260532,mid,PIEZO,kernel_gp,0.3106022834116624,0.0,1.0480402708053589
eval_013,mid_0591,20260533,mid,PIEZO,kernel_gp,0.34870920174662334,0.0,1.0272674560546875
eval_013,mid_0591,20260531,mid,PIEZO,vanilla_3d_diffusion,0.5475000382130935,0.0,0.7930282354354858
eval_013,mid_0591,20260532,mid,PIEZO,vanilla_3d_diffusion,0.37149152749125225,0.0,0.7790709733963013
eval_013,mid_0591,20260533,mid,PIEZO,vanilla_3d_diffusion,0.48089303976948994,0.0,0.6952536702156067
eval_013,mid_0591,20260531,mid,PIEZO,eapp_only_diffusion,0.5931302069956468,0.0,0.6902799010276794
eval_013,mid_0591,20260532,mid,PIEZO,eapp_only_diffusion,0.7336873055165603,0.0,0.7708180546760559
eval_013,mid_0591,20260533,mid,PIEZO,eapp_only_diffusion,0.3736928940480544,0.0,0.7342191338539124
eval_013,mid_0591,20260531,mid,PIEZO,dps_inverse_diffusion,0.0009964943593336884,0.0,0.7369092106819153
eval_013,mid_0591,20260532,mid,PIEZO,dps_inverse_diffusion,0.07259092324320537,0.0,0.8506097793579102
eval_013,mid_0591,20260533,mid,PIEZO,dps_inverse_diffusion,0.15970268256123799,0.0,0.7826305031776428
eval_013,mid_0591,20260531,mid,PIEZO,op_conditioned_diffusion_ours,0.9478529930775954,0.0,0.9634588956832886
eval_013,mid_0591,20260532,mid,PIEZO,op_conditioned_diffusion_ours,0.823392963343303,0.0,0.9631374478340149
eval_013,mid_0591,20260533,mid,PIEZO,op_conditioned_diffusion_ours,1.1797343253428147,0.0,0.9953187108039856
eval_013,mid_0591,20260531,mid,US,direct_scalar_regression,0.07024087912495869,0.0,1.1252495050430298
eval_013,mid_0591,20260532,mid,US,direct_scalar_regression,0.20084009163920147,0.0,1.0349462032318115
eval_013,mid_0591,20260533,mid,US,direct_scalar_regression,0.36036930077616436,0.0,1.1361808776855469
eval_013,mid_0591,20260531,mid,US,unet_3d,0.6864346504872634,0.0,0.06373275816440582
eval_013,mid_0591,20260532,mid,US,unet_3d,0.680060291356404,0.0,0.06454870104789734
eval_013,mid_0591,20260533,mid,US,unet_3d,0.7064052581125901,0.0,0.0642218142747879
eval_013,mid_0591,20260531,mid,US,kernel_gp,0.5063496588999437,0.0,0.37612736225128174
eval_013,mid_0591,20260532,mid,US,kernel_gp,0.47590599053446514,0.0,0.4003417193889618
eval_013,mid_0591,20260533,mid,US,kernel_gp,0.5313853264516188,0.0,0.3876310884952545
eval_013,mid_0591,20260531,mid,US,vanilla_3d_diffusion,0.32760610587056416,0.0,0.6359269618988037
eval_013,mid_0591,20260532,mid,US,vanilla_3d_diffusion,0.5514015198415114,0.0,0.5968874096870422
eval_013,mid_0591,20260533,mid,US,vanilla_3d_diffusion,0.4369410515492751,0.0,0.5805890560150146
eval_013,mid_0591,20260531,mid,US,eapp_only_diffusion,0.4380291939442946,0.0,0.6129492521286011
eval_013,mid_0591,20260532,mid,US,eapp_only_diffusion,0.29366674429829853,0.0,0.617114245891571
eval_013,mid_0591,20260533,mid,US,eapp_only_diffusion,0.44900665276591045,0.0,0.5693895816802979
eval_013,mid_0591,20260531,mid,US,dps_inverse_diffusion,0.3820885658925368,0.0,0.3178669214248657
eval_013,mid_0591,20260532,mid,US,dps_inverse_diffusion,0.38632354729716045,0.0,0.34342291951179504
eval_013,mid_0591,20260533,mid,US,dps_inverse_diffusion,0.3281622885996507,0.0,0.3079829812049866
eval_013,mid_0591,20260531,mid,US,op_conditioned_diffusion_ours,0.23003921502176983,0.0,0.2860322594642639
eval_013,mid_0591,20260532,mid,US,op_conditioned_diffusion_ours,0.12188615805562275,0.0,0.27910423278808594
eval_013,mid_0591,20260533,mid,US,op_conditioned_diffusion_ours,0.19414863579813701,0.0,0.26861581206321716
eval_014,deep_1165,20260531,deep,MMP,direct_scalar_regression,0.37318199082977355,0.0,1.0652551651000977
eval_014,deep_1165,20260532,deep,MMP,direct_scalar_regression,0.08303100660674989,0.0,1.0892080068588257
eval_014,deep_1165,20260533,deep,MMP,direct_scalar_regression,0.003367118088074328,0.0,1.1582010984420776
eval_014,deep_1165,20260531,deep,MMP,unet_3d,0.5538999359286505,0.0,0.04333116486668587
eval_014,deep_1165,20260532,deep,MMP,unet_3d,0.5698989112698358,0.0,0.04330955445766449
eval_014,deep_1165,20260533,deep,MMP,unet_3d,0.5706265647732538,0.0,0.043612025678157806
eval_014,deep_1165,20260531,deep,MMP,kernel_gp,0.37019664839141786,0.0,0.3171160817146301
eval_014,deep_1165,20260532,deep,MMP,kernel_gp,0.5200592796481329,0.0,0.32699084281921387
eval_014,deep_1165,20260533,deep,MMP,kernel_gp,0.538062401565246,0.0,0.3720782995223999
eval_014,deep_1165,20260531,deep,MMP,vanilla_3d_diffusion,0.7220875541842657,0.0,0.6115530133247375
eval_014,deep_1165,20260532,deep,MMP,vanilla_3d_diffusion,0.4609449584805292,0.0,0.5799121260643005
eval_014,deep_1165,20260533,deep,MMP,vanilla_3d_diffusion,0.39550811842315614,0.0,0.6477761268615723
eval_014,deep_1165,20260531,deep,MMP,eapp_only_diffusion,0.3298876960598749,0.0,0.5664070248603821
eval_014,deep_1165,20260532,deep,MMP,eapp_only_diffusion,0.5344579894863886,0.0,0.5565398931503296
eval_014,deep_1165,20260533,deep,MMP,eapp_only_diffusion,0.4005915443576056,0.0,0.5895774364471436
eval_014,deep_1165,20260531,deep,MMP,dps_inverse_diffusion,0.2935097892605585,0.0,0.24758602678775787
eval_014,deep_1165,20260532,deep,MMP,dps_inverse_diffusion,0.30133468702667177,0.0,0.2549377381801605
eval_014,deep_1165,20260533,deep,MMP,dps_inverse_diffusion,0.3975445549166876,0.0,0.27341026067733765
eval_014,deep_1165,20260531,deep,MMP,op_conditioned_diffusion_ours,0.18443471983306825,0.0,0.24537290632724762
eval_014,deep_1165,20260532,deep,MMP,op_conditioned_diffusion_ours,0.1682837684475702,0.0,0.2798229455947876
eval_014,deep_1165,20260533,deep,MMP,op_conditioned_diffusion_ours,0.10251552656524598,0.0,0.20464235544204712
eval_014,deep_1165,20260531,deep,PIEZO,direct_scalar_regression,1.007991143020324,0.0,1.393502116203308
eval_014,deep_1165,20260532,deep,PIEZO,direct_scalar_regression,1.1375157158053595,0.0,1.3944324254989624
eval_014,deep_1165,20260533,deep,PIEZO,direct_scalar_regression,1.0657507698214728,0.0,1.31353759765625
eval_014,deep_1165,20260531,deep,PIEZO,unet_3d,0.4607327659451288,0.0,2.387274742126465
eval_014,deep_1165,20260532,deep,PIEZO,unet_3d,0.40489513471954286,0.0,2.359459400177002
eval_014,deep_1165,20260533,deep,PIEZO,unet_3d,0.25781314775116027,0.0,2.3282649517059326
eval_014,deep_1165,20260531,deep,PIEZO,kernel_gp,0.06411235734588683,0.0,0.9317605495452881
eval_014,deep_1165,20260532,deep,PIEZO,kernel_gp,0.289013214858703,0.0,0.9460944533348083
eval_014,deep_1165,20260533,deep,PIEZO,kernel_gp,0.1227928917086798,0.0,0.980059027671814
eval_014,deep_1165,20260531,deep,PIEZO,vanilla_3d_diffusion,0.43608409956329286,0.0,0.731354296207428
eval_014,deep_1165,20260532,deep,PIEZO,vanilla_3d_diffusion,0.09103710249298036,0.0,0.7290843725204468
eval_014,deep_1165,20260533,deep,PIEZO,vanilla_3d_diffusion,0.15798824235565245,0.0,0.6885387897491455
eval_014,deep_1165,20260531,deep,PIEZO,eapp_only_diffusion,0.41662532881133973,0.0,0.6264414191246033
eval_014,deep_1165,20260532,deep,PIEZO,eapp_only_diffusion,0.4303919593966681,0.0,0.7108364701271057
eval_014,deep_1165,20260533,deep,PIEZO,eapp_only_diffusion,0.5865462501370233,0.0,0.5815830826759338
eval_014,deep_1165,20260531,deep,PIEZO,dps_inverse_diffusion,0.35805065229766786,0.0,0.7383519411087036
eval_014,deep_1165,20260532,deep,PIEZO,dps_inverse_diffusion,0.46856706544525206,0.0,0.7287428975105286
eval_014,deep_1165,20260533,deep,PIEZO,dps_inverse_diffusion,0.23778694078094542,0.0,0.770486056804657
eval_014,deep_1165,20260531,deep,PIEZO,op_conditioned_diffusion_ours,1.04484684065216,0.0,0.9812985062599182
eval_014,deep_1165,20260532,deep,PIEZO,op_conditioned_diffusion_ours,0.9567710678256232,0.0,0.9866355657577515
eval_014,deep_1165,20260533,deep,PIEZO,op_conditioned_diffusion_ours,1.0806967537081915,0.0,1.0055099725723267
eval_014,deep_1165,20260531,deep,US,direct_scalar_regression,0.02499359056121886,0.0,1.0479625463485718
eval_014,deep_1165,20260532,deep,US,direct_scalar_regression,0.0401512901461798,0.0,1.0738145112991333
eval_014,deep_1165,20260533,deep,US,direct_scalar_regression,0.3566490928805548,0.0,1.0818246603012085
eval_014,deep_1165,20260531,deep,US,unet_3d,0.6085879127658087,0.0,0.06155300885438919
eval_014,deep_1165,20260532,deep,US,unet_3d,0.6278808791958612,0.0,0.05940544977784157
eval_014,deep_1165,20260533,deep,US,unet_3d,0.6199509422457892,0.0,0.05933321267366409
eval_014,deep_1165,20260531,deep,US,kernel_gp,0.4910081107937616,0.0,0.33930447697639465
eval_014,deep_1165,20260532,deep,US,kernel_gp,0.39214675828582823,0.0,0.35671284794807434
eval_014,deep_1165,20260533,deep,US,kernel_gp,0.46629493638641417,0.0,0.29912614822387695
eval_014,deep_1165,20260531,deep,US,vanilla_3d_diffusion,0.8411930282437128,0.0,0.5606637597084045
eval_014,deep_1165,20260532,deep,US,vanilla_3d_diffusion,0.49551074906951964,0.0,0.660687267780304
eval_014,deep_1165,20260533,deep,US,vanilla_3d_diffusion,0.7169554908596796,0.0,0.6122114658355713
eval_014,deep_1165,20260531,deep,US,eapp_only_diffusion,0.520603962691955,0.0,0.5914818644523621
eval_014,deep_1165,20260532,deep,US,eapp_only_diffusion,0.6875179488980097,0.0,0.5703895688056946
eval_014,deep_1165,20260533,deep,US,eapp_only_diffusion,0.2639214317477423,0.0,0.5400840640068054
eval_014,deep_1165,20260531,deep,US,dps_inverse_diffusion,0.43058998182647645,0.0,0.27071911096572876
eval_014,deep_1165,20260532,deep,US,dps_inverse_diffusion,0.3817361076199335,0.0,0.2853952944278717
eval_014,deep_1165,20260533,deep,US,dps_inverse_diffusion,0.33478099897735536,0.0,0.22860924899578094
eval_014,deep_1165,20260531,deep,US,op_conditioned_diffusion_ours,0.1652911384426874,0.0,0.2452452927827835
eval_014,deep_1165,20260532,deep,US,op_conditioned_diffusion_ours,0.18992965623504698,0.0,0.24317555129528046
eval_014,deep_1165,20260533,deep,US,op_conditioned_diffusion_ours,0.09948509141571105,0.0,0.24508945643901825
eval_015,mid_0682,20260531,mid,MMP,direct_scalar_regression,0.11426401965521293,0.0,1.075087070465088
eval_015,mid_0682,20260532,mid,MMP,direct_scalar_regression,0.04428099758721871,0.0,1.0936633348464966
eval_015,mid_0682,20260533,mid,MMP,direct_scalar_regression,0.17068623669244332,0.0,1.1443450450897217
eval_015,mid_0682,20260531,mid,MMP,unet_3d,0.5763735853900762,0.0,0.04957164078950882
eval_015,mid_0682,20260532,mid,MMP,unet_3d,0.5808429800739141,0.0,0.047927748411893845
eval_015,mid_0682,20260533,mid,MMP,unet_3d,0.5894723021259161,0.0,0.04754484072327614
eval_015,mid_0682,20260531,mid,MMP,kernel_gp,0.37241219647027535,0.0,0.3107040524482727
eval_015,mid_0682,20260532,mid,MMP,kernel_gp,0.4262442671527715,0.0,0.31930169463157654
eval_015,mid_0682,20260533,mid,MMP,kernel_gp,0.288401118589416,0.0,0.3299109637737274
eval_015,mid_0682,20260531,mid,MMP,vanilla_3d_diffusion,0.5558171354999395,0.0,0.639446496963501
eval_015,mid_0682,20260532,mid,MMP,vanilla_3d_diffusion,0.8080096327533575,0.0,0.5928598046302795
eval_015,mid_0682,20260533,mid,MMP,vanilla_3d_diffusion,0.762979976011291,0.0,0.566760778427124
eval_015,mid_0682,20260531,mid,MMP,eapp_only_diffusion,0.3521222985515742,0.0,0.5764539837837219
eval_015,mid_0682,20260532,mid,MMP,eapp_only_diffusion,0.4662957108745722,0.0,0.5569279789924622
eval_015,mid_0682,20260533,mid,MMP,eapp_only_diffusion,0.5183167540302129,0.0,0.5965607762336731
eval_015,mid_0682,20260531,mid,MMP,dps_inverse_diffusion,0.25892972118951363,0.0,0.30215710401535034
eval_015,mid_0682,20260532,mid,MMP,dps_inverse_diffusion,0.3778081022968145,0.0,0.27497363090515137
eval_015,mid_0682,20260533,mid,MMP,dps_inverse_diffusion,0.3737921797504278,0.0,0.27955564856529236
eval_015,mid_0682,20260531,mid,MMP,op_conditioned_diffusion_ours,0.2263321793804316,0.0,0.23260876536369324
eval_015,mid_0682,20260532,mid,MMP,op_conditioned_diffusion_ours,0.14577435619927925,0.0,0.23270007967948914
eval_015,mid_0682,20260533,mid,MMP,op_conditioned_diffusion_ours,0.004900463747009809,0.0,0.22648420929908752
eval_015,mid_0682,20260531,mid,PIEZO,direct_scalar_regression,0.8231997407207636,0.0,1.2433054447174072
eval_015,mid_0682,20260532,mid,PIEZO,direct_scalar_regression,1.1008992112407832,0.0,1.3661748170852661
eval_015,mid_0682,20260533,mid,PIEZO,direct_scalar_regression,0.978584281278625,0.0,1.2448492050170898
eval_015,mid_0682,20260531,mid,PIEZO,unet_3d,0.401993282960877,0.0,2.32708477973938
eval_015,mid_0682,20260532,mid,PIEZO,unet_3d,0.36354685656927543,0.0,2.3189756870269775
eval_015,mid_0682,20260533,mid,PIEZO,unet_3d,0.4325971520671992,0.0,2.334423065185547
eval_015,mid_0682,20260531,mid,PIEZO,kernel_gp,0.15556477673150582,0.0,0.9350911974906921
eval_015,mid_0682,20260532,mid,PIEZO,kernel_gp,0.001642712282166059,0.0,0.934513509273529
eval_015,mid_0682,20260533,mid,PIEZO,kernel_gp,0.12323332660101372,0.0,0.9412358999252319
eval_015,mid_0682,20260531,mid,PIEZO,vanilla_3d_diffusion,0.32941866748236137,0.0,0.7321465611457825
eval_015,mid_0682,20260532,mid,PIEZO,vanilla_3d_diffusion,0.2128434098491816,0.0,0.6747108697891235
eval_015,mid_0682,20260533,mid,PIEZO,vanilla_3d_diffusion,0.2069697297344355,0.0,0.6994311809539795
eval_015,mid_0682,20260531,mid,PIEZO,eapp_only_diffusion,0.23499678738214058,0.0,0.603417694568634
eval_015,mid_0682,20260532,mid,PIEZO,eapp_only_diffusion,0.2956795609722285,0.0,0.7403357625007629
eval_015,mid_0682,20260533,mid,PIEZO,eapp_only_diffusion,0.5130305372943731,0.0,0.7287947535514832
eval_015,mid_0682,20260531,mid,PIEZO,dps_inverse_diffusion,0.263417729066834,0.0,0.7885491251945496
eval_015,mid_0682,20260532,mid,PIEZO,dps_inverse_diffusion,0.32933472759820503,0.0,0.7879588007926941
eval_015,mid_0682,20260533,mid,PIEZO,dps_inverse_diffusion,0.2076869093646856,0.0,0.7927900552749634
eval_015,mid_0682,20260531,mid,PIEZO,op_conditioned_diffusion_ours,0.7744474328289179,0.0,0.8896663188934326
eval_015,mid_0682,20260532,mid,PIEZO,op_conditioned_diffusion_ours,1.1075177275409551,0.0,1.0006942749023438
eval_015,mid_0682,20260533,mid,PIEZO,op_conditioned_diffusion_ours,0.8439440644512324,0.0,0.9867711663246155
eval_015,mid_0682,20260531,mid,US,direct_scalar_regression,0.2348914063701777,0.0,1.0676060914993286
eval_015,mid_0682,20260532,mid,US,direct_scalar_regression,0.17717599041558785,0.0,1.0912715196609497
eval_015,mid_0682,20260533,mid,US,direct_scalar_regression,0.17701195843316597,0.0,0.9669579863548279
eval_015,mid_0682,20260531,mid,US,unet_3d,0.6274714552631231,0.0,0.06407403945922852
eval_015,mid_0682,20260532,mid,US,unet_3d,0.6478075898418574,0.0,0.06056398153305054
eval_015,mid_0682,20260533,mid,US,unet_3d,0.6067433439960332,0.0,0.06125590205192566
eval_015,mid_0682,20260531,mid,US,kernel_gp,0.3978867448101191,0.0,0.381867378950119
eval_015,mid_0682,20260532,mid,US,kernel_gp,0.476300231290832,0.0,0.34309038519859314
eval_015,mid_0682,20260533,mid,US,kernel_gp,0.36983586184881645,0.0,0.35349467396736145
eval_015,mid_0682,20260531,mid,US,vanilla_3d_diffusion,0.8595042311420293,0.0,0.6049342155456543
eval_015,mid_0682,20260532,mid,US,vanilla_3d_diffusion,0.3497280991802363,0.0,0.5386795401573181
eval_015,mid_0682,20260533,mid,US,vanilla_3d_diffusion,0.34125231869317574,0.0,0.6060743927955627
eval_015,mid_0682,20260531,mid,US,eapp_only_diffusion,0.5492873109111933,0.0,0.5672206878662109
eval_015,mid_0682,20260532,mid,US,eapp_only_diffusion,0.21821452014349418,0.0,0.5651939511299133
eval_015,mid_0682,20260533,mid,US,eapp_only_diffusion,0.351419917417541,0.0,0.5710659027099609
eval_015,mid_0682,20260531,mid,US,dps_inverse_diffusion,0.29363394610784965,0.0,0.28083962202072144
eval_015,mid_0682,20260532,mid,US,dps_inverse_diffusion,0.4404625809917597,0.0,0.322103887796402
eval_015,mid_0682,20260533,mid,US,dps_inverse_diffusion,0.40460824139215035,0.0,0.2848450839519501
eval_015,mid_0682,20260531,mid,US,op_conditioned_diffusion_ours,0.21614695422552543,0.0,0.22929927706718445
eval_015,mid_0682,20260532,mid,US,op_conditioned_diffusion_ours,0.20239972241021675,0.0,0.24114476144313812
eval_015,mid_0682,20260533,mid,US,op_conditioned_diffusion_ours,0.2274012648334356,0.0,0.2589147388935089
eval_016,deep_1128,20260531,deep,MMP,direct_scalar_regression,0.9732121932116566,0.0,1.254801869392395
eval_016,deep_1128,20260532,deep,MMP,direct_scalar_regression,0.5919103133288441,0.0,1.282095193862915
eval_016,deep_1128,20260533,deep,MMP,direct_scalar_regression,0.5940217482653676,0.0,1.2729922533035278
eval_016,deep_1128,20260531,deep,MMP,unet_3d,0.6754979598132191,0.0,0.05788048356771469
eval_016,deep_1128,20260532,deep,MMP,unet_3d,0.7113646971789418,0.0,0.0630422979593277
eval_016,deep_1128,20260533,deep,MMP,unet_3d,0.676388789454359,0.0,0.057298801839351654
eval_016,deep_1128,20260531,deep,MMP,kernel_gp,0.49492735739622695,0.0,0.40163150429725647
eval_016,deep_1128,20260532,deep,MMP,kernel_gp,0.522088001927477,0.0,0.3836091160774231
eval_016,deep_1128,20260533,deep,MMP,kernel_gp,0.4442738997546254,0.0,0.4158018231391907
eval_016,deep_1128,20260531,deep,MMP,vanilla_3d_diffusion,0.46630377646360976,0.0,0.6463160514831543
eval_016,deep_1128,20260532,deep,MMP,vanilla_3d_diffusion,0.5363684189709605,0.0,0.6631821990013123
eval_016,deep_1128,20260533,deep,MMP,vanilla_3d_diffusion,0.5080423844250621,0.0,0.6164482235908508
eval_016,deep_1128,20260531,deep,MMP,eapp_only_diffusion,0.4011277663317738,0.0,0.6025863289833069
eval_016,deep_1128,20260532,deep,MMP,eapp_only_diffusion,0.6219492447766246,0.0,0.6559698581695557
eval_016,deep_1128,20260533,deep,MMP,eapp_only_diffusion,0.3769120680895863,0.0,0.6490445137023926
eval_016,deep_1128,20260531,deep,MMP,dps_inverse_diffusion,0.36945242758665664,0.0,0.3259375989437103
eval_016,deep_1128,20260532,deep,MMP,dps_inverse_diffusion,0.3054762375744762,0.0,0.3045981526374817
eval_016,deep_1128,20260533,deep,MMP,dps_inverse_diffusion,0.34748177651490586,0.0,0.3478482961654663
eval_016,deep_1128,20260531,deep,MMP,op_conditioned_diffusion_ours,0.06181044455443008,0.0,0.28418946266174316
eval_016,deep_1128,20260532,deep,MMP,op_conditioned_diffusion_ours,0.15906243447389024,0.0,0.2808048725128174
eval_016,deep_1128,20260533,deep,MMP,op_conditioned_diffusion_ours,0.1865071761218129,0.0,0.3251568078994751
eval_016,deep_1128,20260531,deep,PIEZO,direct_scalar_regression,0.4354124558361949,0.0,1.5355920791625977
eval_016,deep_1128,20260532,deep,PIEZO,direct_scalar_regression,0.25862879630003555,0.0,1.5211228132247925
eval_016,deep_1128,20260533,deep,PIEZO,direct_scalar_regression,0.6405420792492809,0.0,1.5696301460266113
eval_016,deep_1128,20260531,deep,PIEZO,unet_3d,0.8472853196057262,0.0,2.4742255210876465
eval_016,deep_1128,20260532,deep,PIEZO,unet_3d,0.9439382063952504,0.0,2.5114543437957764
eval_016,deep_1128,20260533,deep,PIEZO,unet_3d,0.8098897444811879,0.0,2.5483291149139404
eval_016,deep_1128,20260531,deep,PIEZO,kernel_gp,0.21263975973997695,0.0,1.0813482999801636
eval_016,deep_1128,20260532,deep,PIEZO,kernel_gp,0.21559529427613633,0.0,0.9643824100494385
eval_016,deep_1128,20260533,deep,PIEZO,kernel_gp,0.18462557669554336,0.0,1.072056770324707
eval_016,deep_1128,20260531,deep,PIEZO,vanilla_3d_diffusion,0.7316017640026988,0.0,0.807570219039917
eval_016,deep_1128,20260532,deep,PIEZO,vanilla_3d_diffusion,0.6957311141100941,0.0,0.8065241575241089
eval_016,deep_1128,20260533,deep,PIEZO,vanilla_3d_diffusion,0.5238256943615855,0.0,0.7494634985923767
eval_016,deep_1128,20260531,deep,PIEZO,eapp_only_diffusion,0.784761477747816,0.0,0.7062298655509949
eval_016,deep_1128,20260532,deep,PIEZO,eapp_only_diffusion,0.7712926375475941,0.0,0.7484738826751709
eval_016,deep_1128,20260533,deep,PIEZO,eapp_only_diffusion,0.6737451064196645,0.0,0.7743607759475708
eval_016,deep_1128,20260531,deep,PIEZO,dps_inverse_diffusion,0.004740666112047265,0.0,0.9243394136428833
eval_016,deep_1128,20260532,deep,PIEZO,dps_inverse_diffusion,0.1193237793835582,0.0,0.9238284230232239
eval_016,deep_1128,20260533,deep,PIEZO,dps_inverse_diffusion,0.18739027853880508,0.0,0.9061625599861145
eval_016,deep_1128,20260531,deep,PIEZO,op_conditioned_diffusion_ours,0.9859343064221324,0.0,1.028097152709961
eval_016,deep_1128,20260532,deep,PIEZO,op_conditioned_diffusion_ours,0.8946980940905629,0.0,1.0097029209136963
eval_016,deep_1128,20260533,deep,PIEZO,op_conditioned_diffusion_ours,0.5614252579602184,0.0,0.9634785652160645
eval_016,deep_1128,20260531,deep,US,direct_scalar_regression,0.9196471678820668,0.0,1.219103217124939
eval_016,deep_1128,20260532,deep,US,direct_scalar_regression,0.6379346358386098,0.0,1.396517276763916
eval_016,deep_1128,20260533,deep,US,direct_scalar_regression,1.044436405858141,0.0,1.363700032234192
eval_016,deep_1128,20260531,deep,US,unet_3d,0.8144331467541637,0.0,0.07532767206430435
eval_016,deep_1128,20260532,deep,US,unet_3d,0.7919044005480824,0.0,0.08010831475257874
eval_016,deep_1128,20260533,deep,US,unet_3d,0.8265294539538441,0.0,0.07070313394069672
eval_016,deep_1128,20260531,deep,US,kernel_gp,0.6471557128039418,0.0,0.4307889938354492
eval_016,deep_1128,20260532,deep,US,kernel_gp,0.604407359400648,0.0,0.3782360255718231
eval_016,deep_1128,20260533,deep,US,kernel_gp,0.6234312546643199,0.0,0.44743770360946655
eval_016,deep_1128,20260531,deep,US,vanilla_3d_diffusion,0.5274439347180309,0.0,0.6310222744941711
eval_016,deep_1128,20260532,deep,US,vanilla_3d_diffusion,0.5653734696301402,0.0,0.6601889133453369
eval_016,deep_1128,20260533,deep,US,vanilla_3d_diffusion,0.40164952401246445,0.0,0.6382291316986084
eval_016,deep_1128,20260531,deep,US,eapp_only_diffusion,0.23273558493528945,0.0,0.6321880221366882
eval_016,deep_1128,20260532,deep,US,eapp_only_diffusion,0.18183236245240586,0.0,0.5987966656684875
eval_016,deep_1128,20260533,deep,US,eapp_only_diffusion,0.2923231614026012,0.0,0.589611828327179
eval_016,deep_1128,20260531,deep,US,dps_inverse_diffusion,0.39060492392454726,0.0,0.36372110247612
eval_016,deep_1128,20260532,deep,US,dps_inverse_diffusion,0.4257317078503551,0.0,0.3463793396949768
eval_016,deep_1128,20260533,deep,US,dps_inverse_diffusion,0.5230951798352184,0.0,0.353918194770813
eval_016,deep_1128,20260531,deep,US,op_conditioned_diffusion_ours,0.19562058571900742,0.0,0.31402385234832764
eval_016,deep_1128,20260532,deep,US,op_conditioned_diffusion_ours,0.2622556197253285,0.0,0.2722175717353821
eval_016,deep_1128,20260533,deep,US,op_conditioned_diffusion_ours,0.2911358368786754,0.0,0.28875449299812317
eval_017,ood_deep_1201,20260531,ood_deep,MMP,direct_scalar_regression,2.9276598007172208,2.8935239822357754,2.0072073936462402
eval_017,ood_deep_1201,20260532,ood_deep,MMP,direct_scalar_regression,3.054596713253842,2.8935239822357754,2.268320083618164
