operator,method,seed_id,coverage_fraction,risk_mae_mm,oracle_risk_mae_mm
PIEZO,kernel_gp,20260531,0.35000000000000003,0.5439613492303702,0.18870687639687833
PIEZO,kernel_gp,20260531,0.4,0.5581303445928848,0.2152400690663384
PIEZO,kernel_gp,20260531,0.45,0.5334276045156499,0.24166653452878983
PIEZO,kernel_gp,20260531,0.5,0.5019735316169394,0.264088770238818
PIEZO,kernel_gp,20260531,0.55,0.4733738272148759,0.28531163034314483
PIEZO,kernel_gp,20260531,0.6000000000000001,0.4492741121670064,0.30875770505860284
PIEZO,kernel_gp,20260531,0.65,0.4375076391373773,0.3290776276210696
PIEZO,kernel_gp,20260531,0.7,0.4239862065881911,0.3501677064736204
PIEZO,kernel_gp,20260531,0.75,0.4249396974666515,0.374261878040246
PIEZO,kernel_gp,20260531,0.8,0.4265248793565978,0.3982329880849612
PIEZO,kernel_gp,20260531,0.8500000000000001,0.4417717501861775,0.4248711852826663
PIEZO,kernel_gp,20260531,0.9000000000000001,0.4577405816701632,0.4532067155697695
PIEZO,kernel_gp,20260531,0.95,0.5113637362160525,0.507633054688483
PIEZO,kernel_gp,20260531,1.0,0.5969788073711703,0.5969788073711703
PIEZO,kernel_gp,20260532,0.2,0.45425402879200993,0.08864378696073341
PIEZO,kernel_gp,20260532,0.25,0.48740727824685914,0.1148574208577795
PIEZO,kernel_gp,20260532,0.30000000000000004,0.5203596346687973,0.14639466213088476
PIEZO,kernel_gp,20260532,0.35000000000000003,0.5425501647258888,0.1738780013380341
PIEZO,kernel_gp,20260532,0.4,0.5644492430158369,0.198708266004376
PIEZO,kernel_gp,20260532,0.45,0.5203013310265927,0.22489679004632
PIEZO,kernel_gp,20260532,0.5,0.49231655007674896,0.24970022722307197
PIEZO,kernel_gp,20260532,0.55,0.4659143371262609,0.27400503794748504
PIEZO,kernel_gp,20260532,0.6000000000000001,0.43601855921958815,0.2997282287828716
PIEZO,kernel_gp,20260532,0.65,0.4284111449583507,0.3227304687022317
PIEZO,kernel_gp,20260532,0.7,0.4173366894098279,0.34469121724312846
PIEZO,kernel_gp,20260532,0.75,0.41963777482314774,0.37013665892670417
PIEZO,kernel_gp,20260532,0.8,0.4234011887912751,0.39461655276424557
PIEZO,kernel_gp,20260532,0.8500000000000001,0.4345868326457586,0.42004920481519537
PIEZO,kernel_gp,20260532,0.9000000000000001,0.4552160067449619,0.4491081358991326
PIEZO,kernel_gp,20260532,0.95,0.5146722991995929,0.5108919981441651
PIEZO,kernel_gp,20260532,1.0,0.6043090408347335,0.6043090408347335
PIEZO,kernel_gp,20260533,0.2,0.4564342932919861,0.10539063683679971
PIEZO,kernel_gp,20260533,0.25,0.4718161370535936,0.1300565366537195
PIEZO,kernel_gp,20260533,0.30000000000000004,0.5136662496924252,0.16512817422148138
PIEZO,kernel_gp,20260533,0.35000000000000003,0.5461534343102904,0.19446802934370408
PIEZO,kernel_gp,20260533,0.4,0.5512032771585403,0.22010726103296938
PIEZO,kernel_gp,20260533,0.45,0.5346253710506419,0.24604162807385338
PIEZO,kernel_gp,20260533,0.5,0.5197201870475461,0.26809594949918164
PIEZO,kernel_gp,20260533,0.55,0.48781675008613024,0.2890034472925132
PIEZO,kernel_gp,20260533,0.6000000000000001,0.45933085714563965,0.31238674244671255
PIEZO,kernel_gp,20260533,0.65,0.4395850644532234,0.33411990547327064
PIEZO,kernel_gp,20260533,0.7,0.4266831469767152,0.35559010466954566
PIEZO,kernel_gp,20260533,0.75,0.42358454037549353,0.38107779034060707
PIEZO,kernel_gp,20260533,0.8,0.43799496224851303,0.4045825687222001
PIEZO,kernel_gp,20260533,0.8500000000000001,0.44967780089093484,0.42930083477700587
PIEZO,kernel_gp,20260533,0.9000000000000001,0.46397490881718895,0.4568864981967924
PIEZO,kernel_gp,20260533,0.95,0.5169394018121682,0.509667745396692
PIEZO,kernel_gp,20260533,1.0,0.6044987705636232,0.6044987705636231
PIEZO,vanilla_3d_diffusion,20260531,0.2,0.30977194436241345,0.0687527070180208
PIEZO,vanilla_3d_diffusion,20260531,0.25,0.3146828513662957,0.08355726241759419
PIEZO,vanilla_3d_diffusion,20260531,0.30000000000000004,0.2911332858737417,0.10202407440457884
PIEZO,vanilla_3d_diffusion,20260531,0.35000000000000003,0.27579960461638453,0.1185368309725042
PIEZO,vanilla_3d_diffusion,20260531,0.4,0.26109784641391526,0.13578896530312315
PIEZO,vanilla_3d_diffusion,20260531,0.45,0.24404835718738388,0.15501504743905686
PIEZO,vanilla_3d_diffusion,20260531,0.5,0.2458241239144559,0.173317881221422
PIEZO,vanilla_3d_diffusion,20260531,0.55,0.24294630931695335,0.19078932479831553
PIEZO,vanilla_3d_diffusion,20260531,0.6000000000000001,0.2526442949272808,0.21138655599309436
PIEZO,vanilla_3d_diffusion,20260531,0.65,0.2605923917624769,0.23213001596036947
PIEZO,vanilla_3d_diffusion,20260531,0.7,0.2823978700315269,0.2548469832586075
PIEZO,vanilla_3d_diffusion,20260531,0.75,0.3048109949834238,0.28183384878419376
PIEZO,vanilla_3d_diffusion,20260531,0.8,0.34087853489843883,0.3127490115332874
PIEZO,vanilla_3d_diffusion,20260531,0.8500000000000001,0.3610162857338183,0.34985391815257133
PIEZO,vanilla_3d_diffusion,20260531,0.9000000000000001,0.4072996297755525,0.39867887855444073
PIEZO,vanilla_3d_diffusion,20260531,0.95,0.4896047261459163,0.48050009706450464
PIEZO,vanilla_3d_diffusion,20260531,1.0,0.6115944330274903,0.6115944330274903
PIEZO,vanilla_3d_diffusion,20260532,0.2,0.3069139160436677,0.07527289102075894
PIEZO,vanilla_3d_diffusion,20260532,0.25,0.2966776751094659,0.0914617394011694
PIEZO,vanilla_3d_diffusion,20260532,0.30000000000000004,0.2752848399684154,0.11239617510911597
PIEZO,vanilla_3d_diffusion,20260532,0.35000000000000003,0.25773824965049436,0.12905570902475563
PIEZO,vanilla_3d_diffusion,20260532,0.4,0.2445488220118004,0.14442428107865365
PIEZO,vanilla_3d_diffusion,20260532,0.45,0.23625098778731407,0.1619368370756627
PIEZO,vanilla_3d_diffusion,20260532,0.5,0.22977751539971403,0.1782366456051487
PIEZO,vanilla_3d_diffusion,20260532,0.55,0.2327887511353473,0.19419335226978632
PIEZO,vanilla_3d_diffusion,20260532,0.6000000000000001,0.245796034306183,0.21470331884036106
PIEZO,vanilla_3d_diffusion,20260532,0.65,0.2618533011755242,0.23409781307966612
PIEZO,vanilla_3d_diffusion,20260532,0.7,0.2862175150830249,0.25438074969261076
PIEZO,vanilla_3d_diffusion,20260532,0.75,0.308585031439602,0.28111587379361164
PIEZO,vanilla_3d_diffusion,20260532,0.8,0.3291997282996807,0.30881377278542343
PIEZO,vanilla_3d_diffusion,20260532,0.8500000000000001,0.3529107637719154,0.3466260716052239
PIEZO,vanilla_3d_diffusion,20260532,0.9000000000000001,0.39886869308146067,0.393338428677612
PIEZO,vanilla_3d_diffusion,20260532,0.95,0.4753421349416306,0.4750024709126386
PIEZO,vanilla_3d_diffusion,20260532,1.0,0.5958705341834122,0.5958705341834121
PIEZO,vanilla_3d_diffusion,20260533,0.2,0.32826599135733875,0.0732018499032519
PIEZO,vanilla_3d_diffusion,20260533,0.25,0.3150933605192347,0.09366029074294788
PIEZO,vanilla_3d_diffusion,20260533,0.30000000000000004,0.3175543817028495,0.11354676236893886
PIEZO,vanilla_3d_diffusion,20260533,0.35000000000000003,0.3079702636900093,0.13328559476555235
PIEZO,vanilla_3d_diffusion,20260533,0.4,0.28158775592149055,0.15242190101925265
PIEZO,vanilla_3d_diffusion,20260533,0.45,0.266857866033259,0.17181651970531503
PIEZO,vanilla_3d_diffusion,20260533,0.5,0.26355507235736053,0.18925072476837565
PIEZO,vanilla_3d_diffusion,20260533,0.55,0.2590797293756503,0.2077640028063737
PIEZO,vanilla_3d_diffusion,20260533,0.6000000000000001,0.2688516332204754,0.2295411827692179
PIEZO,vanilla_3d_diffusion,20260533,0.65,0.2805518907215488,0.24890456562010854
PIEZO,vanilla_3d_diffusion,20260533,0.7,0.30222638417679487,0.2693460417911312
PIEZO,vanilla_3d_diffusion,20260533,0.75,0.32262311292626017,0.2965035607586216
PIEZO,vanilla_3d_diffusion,20260533,0.8,0.3509770171502859,0.3265633006173576
PIEZO,vanilla_3d_diffusion,20260533,0.8500000000000001,0.37295776780126666,0.3612780330196291
PIEZO,vanilla_3d_diffusion,20260533,0.9000000000000001,0.40955033525952733,0.4013025491108851
PIEZO,vanilla_3d_diffusion,20260533,0.95,0.4819861914305434,0.48198619143054333
PIEZO,vanilla_3d_diffusion,20260533,1.0,0.5995129275113433,0.5995129275113433
PIEZO,eapp_only_diffusion,20260531,0.2,0.26446661842371433,0.071937203612042
PIEZO,eapp_only_diffusion,20260531,0.25,0.25062132940161536,0.09145091202085565
PIEZO,eapp_only_diffusion,20260531,0.30000000000000004,0.2919576289215556,0.1129817713323905
PIEZO,eapp_only_diffusion,20260531,0.35000000000000003,0.2869272959189125,0.13120505063726082
PIEZO,eapp_only_diffusion,20260531,0.4,0.2724803689626663,0.14804271479756698
PIEZO,eapp_only_diffusion,20260531,0.45,0.27388103666740615,0.1658560244536478
PIEZO,eapp_only_diffusion,20260531,0.5,0.26546172798062395,0.18453688409414945
PIEZO,eapp_only_diffusion,20260531,0.55,0.2694894537672269,0.20368281549811293
PIEZO,eapp_only_diffusion,20260531,0.6000000000000001,0.2801655849587506,0.22775585973472987
PIEZO,eapp_only_diffusion,20260531,0.65,0.3022606840477664,0.2528231426889431
PIEZO,eapp_only_diffusion,20260531,0.7,0.33342187811399243,0.28288064695604787
PIEZO,eapp_only_diffusion,20260531,0.75,0.3548978065021736,0.3228963210359556
PIEZO,eapp_only_diffusion,20260531,0.8,0.38606921529325744,0.36295005228291805
PIEZO,eapp_only_diffusion,20260531,0.8500000000000001,0.41650718897021116,0.4049197523435255
PIEZO,eapp_only_diffusion,20260531,0.9000000000000001,0.4555074977165007,0.45226974116808866
PIEZO,eapp_only_diffusion,20260531,0.95,0.5251493225946005,0.5251493225946006
PIEZO,eapp_only_diffusion,20260531,1.0,0.6640454764513962,0.6640454764513962
PIEZO,eapp_only_diffusion,20260532,0.2,0.24622375699382695,0.0749286662850936
PIEZO,eapp_only_diffusion,20260532,0.25,0.2656898440118215,0.08964580377543606
PIEZO,eapp_only_diffusion,20260532,0.30000000000000004,0.2608304726953876,0.11016896273763417
PIEZO,eapp_only_diffusion,20260532,0.35000000000000003,0.24646322819457767,0.12827522728984864
PIEZO,eapp_only_diffusion,20260532,0.4,0.22934163911179142,0.14649740058482694
PIEZO,eapp_only_diffusion,20260532,0.45,0.21324959066554333,0.1678413690057947
PIEZO,eapp_only_diffusion,20260532,0.5,0.22331261282366352,0.18811862480180658
PIEZO,eapp_only_diffusion,20260532,0.55,0.2426962294226222,0.20918584021826175
PIEZO,eapp_only_diffusion,20260532,0.6000000000000001,0.26370057030086774,0.23499532919022095
PIEZO,eapp_only_diffusion,20260532,0.65,0.28419788317343236,0.26466106366682784
PIEZO,eapp_only_diffusion,20260532,0.7,0.3229135648104868,0.29698265553308506
PIEZO,eapp_only_diffusion,20260532,0.75,0.3605074844384089,0.33960066347929496
PIEZO,eapp_only_diffusion,20260532,0.8,0.3959696732480692,0.384155653375772
PIEZO,eapp_only_diffusion,20260532,0.8500000000000001,0.44424612178784445,0.43593152088842274
PIEZO,eapp_only_diffusion,20260532,0.9000000000000001,0.507927473787448,0.5023813339873353
PIEZO,eapp_only_diffusion,20260532,0.95,0.6379130691095861,0.625702561508062
PIEZO,eapp_only_diffusion,20260532,1.0,0.7743944460743014,0.7743944460743014
PIEZO,eapp_only_diffusion,20260533,0.2,0.259017472050988,0.07030801543569623
PIEZO,eapp_only_diffusion,20260533,0.25,0.2620276154184421,0.08583248891205514
PIEZO,eapp_only_diffusion,20260533,0.30000000000000004,0.25836762167215654,0.10544149698407265
PIEZO,eapp_only_diffusion,20260533,0.35000000000000003,0.26425560005940163,0.12256028178869233
PIEZO,eapp_only_diffusion,20260533,0.4,0.2609970900506182,0.1396879313033567
PIEZO,eapp_only_diffusion,20260533,0.45,0.2557275909770257,0.1608783777539092
PIEZO,eapp_only_diffusion,20260533,0.5,0.2480878225519409,0.1803885641844813
PIEZO,eapp_only_diffusion,20260533,0.55,0.2485794278674643,0.19926807652485098
PIEZO,eapp_only_diffusion,20260533,0.6000000000000001,0.2775852207440993,0.22509365414126717
PIEZO,eapp_only_diffusion,20260533,0.65,0.29914725852955204,0.2541658864595121
PIEZO,eapp_only_diffusion,20260533,0.7,0.33607326568089096,0.28778266315296025
PIEZO,eapp_only_diffusion,20260533,0.75,0.37176094688100964,0.33048971263954535
PIEZO,eapp_only_diffusion,20260533,0.8,0.39373430032536016,0.3701545366844534
PIEZO,eapp_only_diffusion,20260533,0.8500000000000001,0.43143873163781615,0.4170334018867766
PIEZO,eapp_only_diffusion,20260533,0.9000000000000001,0.4687012383143833,0.4659355094993667
PIEZO,eapp_only_diffusion,20260533,0.95,0.550347804676795,0.5441055506342413
PIEZO,eapp_only_diffusion,20260533,1.0,0.6900831959932058,0.690083195993206
PIEZO,dps_inverse_diffusion,20260531,0.2,0.35112467123305047,0.08409881746148513
PIEZO,dps_inverse_diffusion,20260531,0.25,0.37189624791218,0.10253980632265669
PIEZO,dps_inverse_diffusion,20260531,0.30000000000000004,0.39289905493491417,0.122840493088225
PIEZO,dps_inverse_diffusion,20260531,0.35000000000000003,0.4025286055834566,0.14126280616597692
PIEZO,dps_inverse_diffusion,20260531,0.4,0.4303612556818971,0.15903876530110111
PIEZO,dps_inverse_diffusion,20260531,0.45,0.4147541346146213,0.1770741951921885
PIEZO,dps_inverse_diffusion,20260531,0.5,0.40233201265358426,0.191298865401215
PIEZO,dps_inverse_diffusion,20260531,0.55,0.3781324066385596,0.20536469834100432
PIEZO,dps_inverse_diffusion,20260531,0.6000000000000001,0.3595253202310091,0.22030379721132973
PIEZO,dps_inverse_diffusion,20260531,0.65,0.34310656599141554,0.2334558778385718
PIEZO,dps_inverse_diffusion,20260531,0.7,0.33238518707722886,0.24613969275789918
PIEZO,dps_inverse_diffusion,20260531,0.75,0.32021300535272285,0.26101489019438157
PIEZO,dps_inverse_diffusion,20260531,0.8,0.31424241444245227,0.27556034377634187
PIEZO,dps_inverse_diffusion,20260531,0.8500000000000001,0.3200393394509188,0.29212794359509703
PIEZO,dps_inverse_diffusion,20260531,0.9000000000000001,0.32431106905178364,0.31077020326354177
PIEZO,dps_inverse_diffusion,20260531,0.95,0.3505464806770151,0.34230970974725594
PIEZO,dps_inverse_diffusion,20260531,1.0,0.4118431842607624,0.4118431842607624
PIEZO,dps_inverse_diffusion,20260532,0.2,0.3713754626646225,0.07950227350889565
PIEZO,dps_inverse_diffusion,20260532,0.25,0.38312409668745123,0.09768451727746197
PIEZO,dps_inverse_diffusion,20260532,0.30000000000000004,0.41052705341506585,0.11958113643293244
PIEZO,dps_inverse_diffusion,20260532,0.35000000000000003,0.43124860342388405,0.13806844479833894
PIEZO,dps_inverse_diffusion,20260532,0.4,0.4439822107173336,0.15585101844371846
PIEZO,dps_inverse_diffusion,20260532,0.45,0.4256206117984539,0.17481614549052862
PIEZO,dps_inverse_diffusion,20260532,0.5,0.4131121450516669,0.1910605272582022
PIEZO,dps_inverse_diffusion,20260532,0.55,0.39697264811658883,0.20590328655681397
PIEZO,dps_inverse_diffusion,20260532,0.6000000000000001,0.3768475173442984,0.22249763701778477
PIEZO,dps_inverse_diffusion,20260532,0.65,0.36384205902359124,0.2378105870307968
PIEZO,dps_inverse_diffusion,20260532,0.7,0.34624805460498054,0.25304611956269485
PIEZO,dps_inverse_diffusion,20260532,0.75,0.3392150844076644,0.2704784855933638
PIEZO,dps_inverse_diffusion,20260532,0.8,0.3292818556659448,0.2871301892541697
PIEZO,dps_inverse_diffusion,20260532,0.8500000000000001,0.325788409758027,0.30365374390999506
PIEZO,dps_inverse_diffusion,20260532,0.9000000000000001,0.3297941559079575,0.3230327487338631
PIEZO,dps_inverse_diffusion,20260532,0.95,0.37188659343127317,0.36055007144082996
PIEZO,dps_inverse_diffusion,20260532,1.0,0.43406498105349967,0.4340649810534996
PIEZO,dps_inverse_diffusion,20260533,0.2,0.3644454887435183,0.09640688870410831
PIEZO,dps_inverse_diffusion,20260533,0.25,0.3885903664066424,0.11796521419224817
PIEZO,dps_inverse_diffusion,20260533,0.30000000000000004,0.4101521286057813,0.13708429610928097
PIEZO,dps_inverse_diffusion,20260533,0.35000000000000003,0.4341459191629843,0.15261619292404793
PIEZO,dps_inverse_diffusion,20260533,0.4,0.45352434689423193,0.16838201339252312
PIEZO,dps_inverse_diffusion,20260533,0.45,0.43850393456065345,0.1853906586068586
PIEZO,dps_inverse_diffusion,20260533,0.5,0.4147787541185699,0.1996592618605942
PIEZO,dps_inverse_diffusion,20260533,0.55,0.4055487421394106,0.21449814262863276
PIEZO,dps_inverse_diffusion,20260533,0.6000000000000001,0.38661957657246815,0.2306604676994941
PIEZO,dps_inverse_diffusion,20260533,0.65,0.3716928330055931,0.24533412936629573
PIEZO,dps_inverse_diffusion,20260533,0.7,0.3546947374001823,0.2604277889616183
PIEZO,dps_inverse_diffusion,20260533,0.75,0.34153041123971734,0.27793750290864633
PIEZO,dps_inverse_diffusion,20260533,0.8,0.3382946320911844,0.29563409883247016
PIEZO,dps_inverse_diffusion,20260533,0.8500000000000001,0.3398782055836926,0.31464064175071227
PIEZO,dps_inverse_diffusion,20260533,0.9000000000000001,0.35173217543653934,0.3352270777863622
PIEZO,dps_inverse_diffusion,20260533,0.95,0.38436530785885076,0.3824039324024029
PIEZO,dps_inverse_diffusion,20260533,1.0,0.45588367513447314,0.45588367513447314
PIEZO,op_conditioned_diffusion_ours,20260531,0.2,0.16081135616982242,0.1371578403414393
PIEZO,op_conditioned_diffusion_ours,20260531,0.25,0.17300132357098902,0.1465907704511382
PIEZO,op_conditioned_diffusion_ours,20260531,0.30000000000000004,0.18130183716523884,0.15858156884666558
PIEZO,op_conditioned_diffusion_ours,20260531,0.35000000000000003,0.18602130841931913,0.17100898924213823
PIEZO,op_conditioned_diffusion_ours,20260531,0.4,0.19683252043268648,0.18471338482424132
PIEZO,op_conditioned_diffusion_ours,20260531,0.45,0.2511173945841859,0.20509848358764027
PIEZO,op_conditioned_diffusion_ours,20260531,0.5,0.27896961645262797,0.23372669986135966
PIEZO,op_conditioned_diffusion_ours,20260531,0.55,0.3083187912574141,0.2715296856501401
PIEZO,op_conditioned_diffusion_ours,20260531,0.6000000000000001,0.35243661064457055,0.3154485824113365
PIEZO,op_conditioned_diffusion_ours,20260531,0.65,0.3990296051945733,0.3528582257164673
PIEZO,op_conditioned_diffusion_ours,20260531,0.7,0.4382341021437889,0.3885910191614698
PIEZO,op_conditioned_diffusion_ours,20260531,0.75,0.4764368223590755,0.426429701187332
PIEZO,op_conditioned_diffusion_ours,20260531,0.8,0.5074787418952434,0.4585820168843506
PIEZO,op_conditioned_diffusion_ours,20260531,0.8500000000000001,0.5367463997036009,0.49051557332838785
PIEZO,op_conditioned_diffusion_ours,20260531,0.9000000000000001,0.5603802827752875,0.5233025184689669
PIEZO,op_conditioned_diffusion_ours,20260531,0.95,0.5806214508943344,0.5592871544411919
PIEZO,op_conditioned_diffusion_ours,20260531,1.0,0.5922016148848478,0.5922016148848479
