figure,dimension,device,device_label,model,model_label,train_N_per_device,train_N_total,train_unique_cases,unique_source_cases_available,sampling_mode,seed,n_test_cases,evidence_level,mae_zbottom_mm,rmse_zbottom_mm,crps_zbottom_mm,cov90_zbottom,width90_zbottom_mm,auroc_fail_tau_1mm,calibrated_score
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.40562158663236847,0.4601101976806966,0.2647064678371549,0.8717606279598149,1.013133048245748,0.9238788238788238,0.8204665490774501
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.41083948836363104,0.5755351269071785,0.3186828318172581,0.9196057800224465,2.1668563205980926,0.9959051424269704,1.2248850828580964
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.48235228259069074,0.5511589480154337,0.3158355329098139,0.817106019545044,1.1340186069620104,0.9635620779746464,0.5022917559742499
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.49143705986532066,0.5424111190929354,0.30671908245965473,0.9181046576879911,1.669732128308082,0.4990942028985508,1.013903433199378
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7473187766788457,1.143917594267218,0.5468976061185001,0.86168339903096,2.218317600582702,0.9413277046439732,2.3843370473804018
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,1000,1000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.48844716910747343,0.5448993602479983,0.32511767896441507,0.9237233445566777,2.079819141519417,0.7431768527732977,0.8352078880018577
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,1000,3000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.21416935364076145,0.27455197485119515,0.13587650535934415,0.9165351003257509,0.8923743876974539,1.0,1.195229958402049
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,1000,3000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6243834708067952,0.7282036707664147,0.3388004514817366,0.8812094522460374,2.0597503998864064,0.8123646967720154,3.3776536723375306
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,1000,3000,1000,1600,without_replacement,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.21390539350677712,0.26707022631957883,0.1367475936318689,0.9346661054994387,0.9232281077770403,0.9945945945945946,1.100167818723497
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6395122469758381,0.6964316461054468,0.6064428930504938,0.033092613123100856,0.22102645073792707,0.8800557753234978,1.2621508522375717
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0383488355664279,1.2925080781919507,1.0206997031502907,0.6462752525252525,3.8069634666939627,0.8212105102929353,2.7184131775333227
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.702444827561534,0.7971573777874957,0.6671323754467854,0.07738102570419625,0.30734176602685137,0.7986167935187544,0.7678994005472628
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3840913659730365,1.6804232763296243,0.9625975930576849,0.7810395622895623,4.074482786279162,0.45522714720908386,1.2621508522375717
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.1109267345187055,1.2663305362846335,0.7852777172454849,0.7659231200897867,4.272990913144745,0.34370787886610876,2.7184131775333227
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3388930791647937,1.6146451418456222,0.9312162320763298,0.7881242985409652,4.25434363736783,0.4798810075735781,0.7678994005472628
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6518102686478885,0.7122752366273049,0.6111799479113003,0.03119867372916152,0.21694418051352726,0.8800557753234978,0.9103933772272425
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0381891301682267,1.3049747714452042,1.0227842650979866,0.6301767676767676,3.83162163838043,0.8212105102929353,2.4288370888709254
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7701760280474884,0.8537447519830316,0.7235101263378849,0.0792749650981357,0.3419823491357189,0.7986167935187544,0.6188990419181067
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5280712901740618,0.5890350220216807,0.3418315701030641,0.8962968095590047,1.3380674567721775,0.9356028159306848,0.6358211311310528
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.613849455467114,0.8384188158212913,0.4585247219209267,0.8994248035914704,2.7773258976423643,0.9588478085047406,1.7497004066817947
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5760422270671279,0.6427689511987255,0.3729771966915063,0.8709879964961266,1.4359939490972713,0.969279688619634,0.5017682019326879
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,1600,4800,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5387324576547543,0.573383806366858,0.33269067137132247,0.9091119528619529,1.8014013277292553,0.5816361082754525,2.256208186594769
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,1600,4800,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6436443503388203,0.9892658521495256,0.4672771243677635,0.8503418329637841,2.2456119045015983,0.965120411995412,3.7629108090744214
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,1600,4800,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.49360917903301677,0.5296351510032655,0.3089445476935752,0.9241372053872056,1.8368993283532793,0.7653517551058536,3.3182869060128
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.40276382814529127,0.47333444759468035,0.2636069365513518,0.8689197188689058,0.9535172397087176,0.9238788238788238,0.8169887238776915
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.41438549146024584,0.5798279413294425,0.32167142177833563,0.9054012345679011,2.168336806246111,0.9959051424269704,1.25159321877242
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.46708249504928656,0.5442511446612257,0.3086909939411983,0.8142651104541349,1.0856716616072217,0.9635620779746464,0.48776163323099836
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4941905210732125,0.5546665865736736,0.30882108464858177,0.9095819304152639,1.5843664768911212,0.4990942028985508,1.0281810404718854
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7500763853190638,1.141823461951883,0.5469201927748066,0.8645243081218691,2.2273301214556587,0.9413277046439732,2.3997061956053733
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,1600,1600,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.44684730265795686,0.5029331679902453,0.29718936971380777,0.9180415263748596,1.9248796713694118,0.7431768527732977,0.7598209315590574
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,1600,4800,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.2168764232571623,0.27913212749374644,0.13709617800811072,0.922216918507569,0.8902369434705655,1.0,1.2169118401332346
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,1600,4800,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6273246335663886,0.7280371291694907,0.340162597621244,0.8556412704278556,2.0548168185759565,0.8123646967720154,3.4628519678226852
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,1600,4800,891,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.21194886377801328,0.265994894037143,0.1361973567557949,0.9375070145903479,0.9210167617139144,0.9945945945945946,1.0929948990254592
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6358627413882106,0.6942132119142072,0.6055173293600663,0.04445624948673721,0.23414060887101046,0.8800557753234978,1.2409576307361263
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0217997870926607,1.287536479905378,1.008506420598956,0.6462752525252525,3.839358470263587,0.8212105102929353,2.6750875148024686
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6915398019924508,0.7961948422704974,0.66045009034392,0.07738102570419625,0.29913190874600804,0.7986167935187544,0.7559782328357416
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3761927695070704,1.6750704057746868,0.961128459869982,0.7924031986531986,4.316233994749445,0.45522714720908386,1.2409576307361263
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0932209503442332,1.2614596292236622,0.7758967866367187,0.7659231200897867,4.309351534173899,0.34370787886610876,2.6750875148024686
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3181075844331358,1.6126955226867448,0.9218887693655257,0.7881242985409652,4.140699616452682,0.4798810075735781,0.7559782328357416
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6642257205186184,0.7001000406786713,0.6163323455534362,0.053925946456434226,0.2331583790986328,0.8800557753234978,0.918399843098427
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0169374144676662,1.2825255437162302,1.0027487767778736,0.6500631313131312,3.8676312658785545,0.8212105102929353,2.4254825049275928
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7374904239489594,0.8194843037249704,0.6939014390260425,0.07075223782540851,0.3217427623172414,0.7986167935187544,0.5970084229914117
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5092482533738459,0.5372029927300809,0.32219937376994884,0.8962968095590047,1.3324194973258225,0.9356028159306848,0.6131573643777233
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5943100613775417,0.8124108412261287,0.4432746991829128,0.9107884399551067,2.7725422121144034,0.9588478085047406,1.7129227010005657
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5618427903891843,0.6288970517977415,0.36406174848162365,0.8766698146779447,1.4097580229712539,0.969279688619634,0.4866408842587483
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,3000,9000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5479273317357858,0.5796278279934098,0.33668418721714277,0.9091119528619529,1.810031475226984,0.5816361082754525,2.2947162621368333
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,3000,9000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6336116829130563,0.9699308394627947,0.45769555769565207,0.878750923872875,2.2563701745551317,0.965120411995412,3.607992767278746
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,3000,9000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4940558393044156,0.5299456745784438,0.3090658593280626,0.9212962962962965,1.8456995395544948,0.7653517551058536,3.312195138714258
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4151732570311653,0.46182705695987397,0.2662004473080227,0.8632379006870876,1.0266344270530254,0.9238788238788238,0.8469079468313435
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4142394436050456,0.5799262146724906,0.3214875799444035,0.9139239618406284,2.2195065282645574,0.9959051424269704,1.2406323250832645
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4577535461782345,0.5214785842013848,0.3012352795992976,0.8142651104541349,1.0688255397542923,0.9635620779746464,0.478019663908871
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4964039373821063,0.5452851841061944,0.30756005609072384,0.9181046576879911,1.6952600554659858,0.4990942028985508,1.0241507966520444
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7294341398388321,1.1186077176403635,0.5344753048696786,0.8730470353945964,2.2517251093925537,0.9413277046439732,2.352836133164509
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,3000,3000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.43550219997018164,0.476647162995847,0.28825679378542063,0.9294051627384959,1.8649532223476062,0.7431768527732977,0.7488222793334219
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,3000,9000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.21212665035858919,0.2715477609840097,0.13523360238472565,0.9250578275984782,0.9090649387566314,1.0,1.1934756474037524
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,3000,9000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6243121025701454,0.7273382345601378,0.3374782939572954,0.898254906791492,2.09827500311619,0.8123646967720154,3.3312975328485446
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,3000,9000,1135,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.21181010823864788,0.26694718855543137,0.13712925401374212,0.9375070145903479,0.9404957323128363,0.9945945945945946,1.092279353331868
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6419263813703031,0.6968770540344927,0.6073192128245885,0.033092613123100856,0.22765696332972277,0.8800557753234978,1.2669154236711901
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0237943344934683,1.2893448933284841,1.0106175269742619,0.6405934343434344,3.8141670901559053,0.8212105102929353,2.6656707709240615
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6889542360029747,0.777730277683254,0.6524478889883384,0.07738102570419625,0.3032613613186177,0.7986167935187544,0.7531517409953983
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3893162582053253,1.6814980032688953,0.963988562124944,0.7810395622895623,4.196712091094413,0.45522714720908386,1.2669154236711901
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0953549114514494,1.2632314163239098,0.7775209712917606,0.7602413019079686,4.281076364414212,0.34370787886610876,2.6656707709240615
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3131793733150459,1.5752954805647799,0.9107189025311209,0.7881242985409652,4.1978610966680305,0.4798810075735781,0.7531517409953983
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.64371683454387,0.6823142653709123,0.6015236008112336,0.04540321918370693,0.2283598594826782,0.8800557753234978,0.8865250238000434
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0133895447114551,1.2818231382885374,1.0026132513545691,0.6500631313131312,3.8422376747240943,0.8212105102929353,2.417020532832726
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6909466778970978,0.7611772150671047,0.6456298953043732,0.08211587418904487,0.302009150934272,0.7986167935187544,0.5568082863551828
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.45889605462373234,0.48751267569682344,0.2917173105119744,0.9019786277408228,1.2417796113774324,0.9356028159306848,0.5500323682177167
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5923520331578043,0.8070403687136506,0.4407673254099377,0.9051066217732886,2.744843857224099,0.9588478085047406,1.6978519909919723
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5440447479240589,0.6091520637430816,0.3531789247550332,0.8766698146779447,1.3504095167771004,0.969279688619634,0.47122508597591584
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,5000,15000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5421623823342815,0.5766623395866787,0.3340183751861519,0.9091119528619529,1.7962554572478695,0.5816361082754525,2.270572689849392
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,5000,15000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6440594753391093,0.9909874891265836,0.4677573874048039,0.8560236511456023,2.239197105181677,0.965120411995412,3.7457673743912356
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,5000,15000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4944475037712501,0.5298887082504087,0.30930946747551347,0.9269781144781146,1.831652054530646,0.7653517551058536,3.3330241926047077
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4017091001100619,0.44833742297548823,0.25963170650103523,0.8717606279598149,1.0001317135601124,0.9238788238788238,0.8125526105173253
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4143018682356104,0.578119853294279,0.3212307103765523,0.9252875982042648,2.23783053688285,0.9959051424269704,1.2422221328786818
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.44936495646609637,0.5022763255239054,0.29350187139654627,0.8227878377268621,1.0251543316522747,0.9635620779746464,0.46530302785625105
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,5000,5000,1221,1600,bootstrap_with_replacement_effective_N,20260607,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.48617224162814815,0.5284545681953168,0.3019354294178172,0.912422839506173,1.6867965597949695,0.4990942028985508,1.0086796078002875
